symbol,direction,entry,exit,hold_hours,count,win_rate,avg_return,sharpe
CADJPYm,short,07:30,16:30,9,21,0.5238095238095238,0.00043709121125803344,0.13591961727676857
GBPJPYm,short,14:00,00:00,10,21,0.5238095238095238,0.0004906860623770994,0.13587381775655508
NZDJPYm,short,09:00,15:00,6,21,0.5238095238095238,0.0006119253376101969,0.13581219642033585
GBPAUDm,short,19:30,02:30,7,22,0.5454545454545454,0.0002806204782006601,0.13579934853731931
USDCADm,short,14:30,21:30,7,21,0.5714285714285714,0.00029093872469181396,0.13578439248824947
AUDUSDm,short,23:30,09:30,10,17,0.47058823529411764,0.0002129726979941196,0.13575127352841096
EURCHFm,short,12:30,22:30,10,21,0.47619047619047616,0.00021132071743814668,0.13570208159167924
NZDCADm,short,12:30,20:30,8,21,0.5714285714285714,0.00020785861581047895,0.1356880490333401
USDCADm,short,05:30,08:30,3,17,0.7058823529411765,2.465795839880273e-05,0.1356612799131449
JP225m,long,14:00,00:00,10,21,0.5714285714285714,0.001288240127506791,0.13565549202612343
GBPNZDm,short,23:00,09:00,10,17,0.5294117647058824,0.00021226462652537418,0.13553618031042755
GBPCADm,short,15:30,01:30,10,21,0.5714285714285714,0.00024869606810383737,0.13552698425093726
GBPCADm,long,12:00,17:00,5,21,0.42857142857142855,0.00011594049026653277,0.1354791538503011
EURUSDm,long,20:30,07:30,11,17,0.47058823529411764,0.0002456866227597185,0.13547461921091336
NZDCHFm,long,04:00,11:00,7,17,0.5294117647058824,0.00029680248686018523,0.1354644234686624
GBPJPYm,short,05:30,17:30,12,17,0.5294117647058824,0.00042081241371225527,0.1354364943627921
AUDCHFm,long,17:30,01:30,8,22,0.6818181818181818,0.0003314038108563864,0.1354080933034967
GBPUSDm,long,07:00,19:00,12,21,0.47619047619047616,0.00019572974500215703,0.1353921934990114
GBPCHFm,long,22:00,01:00,3,22,0.7272727272727273,0.0002942092174601794,0.1353905690942721
XAUUSDm,long,22:00,10:00,12,17,0.5294117647058824,0.0012597741573601813,0.13538013242698685
EURJPYm,long,02:30,09:30,7,17,0.5294117647058824,0.00011997124778723456,0.13534383763057445
CHFJPYm,short,08:00,18:00,10,21,0.5238095238095238,0.00040139620100675816,0.13532123840995267
AUDJPYm,long,15:30,00:30,9,21,0.6190476190476191,0.00029514234446258885,0.13530868285266417
XAUUSDm,long,18:00,22:00,4,22,0.5454545454545454,0.0010752681375040642,0.1352911683960995
NZDJPYm,short,10:00,14:00,4,21,0.5238095238095238,0.0004931819732264867,0.13524881336534653
EURGBPm,long,02:00,09:00,7,17,0.4117647058823529,5.2554646476519193e-05,0.1352240284504684
XAUUSDm,long,13:00,22:00,9,21,0.6190476190476191,0.001430542038363024,0.1352199142789905
CHFJPYm,short,07:00,18:00,11,20,0.55,0.00038536152168810686,0.13521613515629555
USDJPYm,long,01:00,06:00,5,16,0.5625,0.00017525531803452778,0.1352066888438457
NZDJPYm,long,17:00,04:00,11,22,0.5454545454545454,0.0003711457263085874,0.13519635246820208
CADJPYm,short,13:00,00:00,11,21,0.47619047619047616,0.0004775441871257088,0.13518605872511696
CADCHFm,long,16:30,01:30,9,22,0.6363636363636364,0.00037480782033736407,0.1351762843721555
XAUUSDm,long,23:00,11:00,12,17,0.5882352941176471,0.001291991663278593,0.13508873141635103
NZDUSDm,long,20:00,06:00,10,16,0.5,0.00042552473071436167,0.13506490667493912
AUDCHFm,long,10:00,19:00,9,21,0.5714285714285714,0.0002718639806857313,0.13505539759154295
USDCADm,short,14:00,19:00,5,21,0.5238095238095238,0.00016193582740405663,0.13502963883549934
GBPCADm,short,11:00,20:00,9,21,0.5714285714285714,0.00012018804662572476,0.13500474696047324
GBPUSDm,long,07:30,16:30,9,21,0.5238095238095238,0.00013877319821966995,0.1349790421156942
EURJPYm,short,12:30,22:30,10,21,0.2857142857142857,0.00046270821876847256,0.1349389735856788
CHFJPYm,short,10:00,22:00,12,21,0.5238095238095238,0.0005091813184791202,0.13490978577385848
AUDCHFm,long,04:30,15:30,11,17,0.7647058823529411,0.0003224249193829554,0.13486670964711808
GBPCHFm,short,11:00,22:00,11,21,0.47619047619047616,0.00023797872485538848,0.1347781229135179
AUDCHFm,long,14:00,22:00,8,21,0.42857142857142855,0.000257377834998429,0.134767428502071
GBPUSDm,long,18:30,23:30,5,22,0.5454545454545454,0.00024233912579981834,0.1347446506813923
AUDJPYm,short,04:30,15:30,11,17,0.4117647058823529,0.00047190353814437506,0.1346659996062778
NZDCADm,short,07:30,17:30,10,21,0.38095238095238093,0.0003945754205842988,0.134656958510649
CADJPYm,short,04:00,15:00,11,17,0.47058823529411764,0.00043521821722492996,0.13460718088518225
NZDJPYm,long,05:00,10:00,5,17,0.5882352941176471,0.00015366278074734519,0.13456988594940542
USDCADm,short,20:00,05:00,9,22,0.5,0.00035875703987512433,0.1345571194987761
AUDCHFm,long,07:30,11:30,4,21,0.5238095238095238,0.0002003315885443307,0.13454217322231687
NZDJPYm,short,07:30,19:30,12,21,0.47619047619047616,0.0007390606387661956,0.13454086970663154
USDCADm,long,09:30,13:30,4,21,0.5238095238095238,0.00011703400837555573,0.13453308509818415
USDCHFm,long,00:00,05:00,5,22,0.5,0.0002650638558536322,0.13448940578030102
NZDJPYm,long,22:30,03:30,5,22,0.5,0.00023533027749669862,0.1344825699972898
AUDNZDm,long,15:30,18:30,3,21,0.5238095238095238,0.00017117008822527258,0.134476469108591
USDJPYm,short,12:00,17:00,5,21,0.5238095238095238,0.0002628122057260336,0.13445218307593892
XAUUSDm,long,12:00,20:00,8,21,0.5714285714285714,0.000948404663079176,0.13444800928261613
GBPJPYm,short,08:00,16:00,8,21,0.42857142857142855,0.0004259281999308493,0.13443293471416606
CADCHFm,long,21:30,05:30,8,22,0.7727272727272727,0.0004033364398075553,0.13434286888343772
JP225m,long,13:00,00:00,11,21,0.6190476190476191,0.0013440322935938391,0.13433432945044962
NZDJPYm,long,16:30,03:30,11,22,0.5909090909090909,0.0003495130647041113,0.13431343832601092
AUDUSDm,long,16:30,03:30,11,22,0.5454545454545454,0.0003999226039867379,0.13420667422561292
NZDJPYm,long,18:30,06:30,12,17,0.6470588235294118,0.00020966452944671952,0.13416505681185503
EURCADm,short,14:30,01:30,11,21,0.6190476190476191,0.00023364955058816298,0.1341246983020711
XAUUSDm,long,17:00,21:00,4,22,0.6363636363636364,0.0006291909533396935,0.1341176659943508
EURNZDm,long,07:30,19:30,12,21,0.38095238095238093,0.0004508498402881528,0.13405701373245107
JP225m,long,09:00,12:00,3,21,0.5238095238095238,0.0010648127581385585,0.13404038239016572
JP225m,short,16:00,20:00,4,22,0.4090909090909091,0.0007513117782400876,0.13402988222396214
AUDJPYm,long,01:00,05:00,4,22,0.5909090909090909,0.00013156589658565993,0.13394318329721486
USDJPYm,short,05:00,15:00,10,17,0.5294117647058824,0.00039234326842302374,0.13387395320463197
USDJPYm,short,21:00,01:00,4,22,0.4090909090909091,0.000329327382336479,0.1338417471703667
GBPUSDm,long,17:30,23:30,6,22,0.6363636363636364,0.00024997876002788783,0.13379164956893866
USDJPYm,short,07:00,16:00,9,21,0.47619047619047616,0.00044983056421913416,0.13374670125811117
EURJPYm,short,11:30,22:30,11,21,0.3333333333333333,0.0004837709432357466,0.13368293339628767
US30m,long,15:00,00:00,9,21,0.5714285714285714,0.0005799385089302671,0.1336443299672706
US30m,short,08:00,20:00,12,21,0.42857142857142855,0.00032379498768688993,0.13362841839090636
NZDCADm,long,05:30,08:30,3,17,0.5294117647058824,5.792727836521152e-05,0.13358302030263608
EURAUDm,short,20:00,03:00,7,22,0.5,0.00021800060702736792,0.13355890774852378
EURUSDm,long,21:00,07:00,10,17,0.47058823529411764,0.00026041782194603487,0.1335440938895917
NZDUSDm,long,17:00,05:00,12,22,0.45454545454545453,0.0004995720311372828,0.1335360838761302
US30m,short,20:00,05:00,9,22,0.6818181818181818,0.0007127900463075313,0.13351382270772025
EURCHFm,long,08:00,12:00,4,21,0.42857142857142855,0.00010186634300254239,0.13351119028873454
NZDCADm,short,07:30,19:30,12,21,0.5238095238095238,0.00041356399122940334,0.1335026200344596
NZDCHFm,long,04:00,12:00,8,17,0.5882352941176471,0.0003425639166405459,0.13349236490884286
EURJPYm,long,22:00,01:00,3,22,0.5454545454545454,0.000214572339920939,0.13346078901905345
EURCHFm,short,15:00,22:00,7,21,0.5714285714285714,0.00020040815655380644,0.13345512643364657
NZDJPYm,short,03:00,15:00,12,17,0.47058823529411764,0.0006541698966880128,0.13343417849139513
USDJPYm,short,08:30,17:30,9,21,0.38095238095238093,0.00044154797817571304,0.13342353628588052
AUDCADm,long,12:00,21:00,9,21,0.5238095238095238,0.00024495425825022164,0.13341676966597119
NZDUSDm,long,03:00,07:00,4,17,0.5294117647058824,7.177629739244986e-05,0.13340712499110235
US30m,short,09:30,13:30,4,21,0.5238095238095238,0.00011620140448561554,0.13339936038388658
EURUSDm,long,15:00,19:00,4,21,0.6190476190476191,0.00013297067679556634,0.13337312143645277
USDJPYm,short,17:00,21:00,4,22,0.6363636363636364,0.00022816643116595211,0.13323909634211986
EURJPYm,short,18:00,21:00,3,22,0.3181818181818182,0.0001369160934951387,0.13321615238146445
AUDCADm,long,10:00,17:00,7,21,0.5238095238095238,0.00021788535297846302,0.13318790287302426
EURCADm,long,11:00,17:00,6,21,0.5238095238095238,0.00011613153890710984,0.1331767500305843
EURAUDm,short,08:00,20:00,12,21,0.5714285714285714,0.000266114584508143,0.1331461313515967
JP225m,long,09:30,21:30,12,21,0.5238095238095238,0.001492377255670126,0.13312707476528748
GBPAUDm,short,07:30,19:30,12,21,0.47619047619047616,0.00029059174637300874,0.13308937468215895
CADJPYm,short,11:00,17:00,6,21,0.38095238095238093,0.00032850829412218335,0.133088506276604
GBPNZDm,long,07:00,14:00,7,21,0.5238095238095238,0.0003987853716439934,0.13300642812115887
EURCADm,short,21:30,02:30,5,22,0.5909090909090909,0.00018879557424402794,0.13293667728432512
GBPCADm,long,12:30,17:30,5,21,0.42857142857142855,0.00011537871857379921,0.1328812838557474
EURCHFm,long,09:00,12:00,3,21,0.5238095238095238,8.541339609393973e-05,0.13287046755567872
GBPJPYm,short,11:00,16:00,5,21,0.47619047619047616,0.00035859714549258244,0.13281087147893014
AUDUSDm,short,23:00,11:00,12,17,0.47058823529411764,0.0002945655317396414,0.1327646521599559
GBPNZDm,long,03:30,15:30,12,17,0.5294117647058824,0.0003893292754812528,0.13275439578454368
EURAUDm,short,12:30,20:30,8,21,0.5238095238095238,0.00019529530578907297,0.13271855606637806
GBPCHFm,short,11:30,23:30,12,21,0.42857142857142855,0.0003066683469650419,0.13267911870684226
JP225m,long,17:00,00:00,7,22,0.6363636363636364,0.0010234451701938818,0.13267179293576312
NZDCHFm,short,08:30,17:30,9,21,0.5714285714285714,0.0003933346804290427,0.13266870003564638
GBPCHFm,short,17:30,23:30,6,22,0.4090909090909091,0.00029018259209080634,0.1325562659794947
JP225m,short,01:00,13:00,12,17,0.4117647058823529,0.001285385920329241,0.13251003184915025
CADCHFm,long,23:30,06:30,7,17,0.5882352941176471,0.00027056666914778273,0.1324906487252168
USDCADm,short,13:30,20:30,7,21,0.5714285714285714,0.00018381603044036844,0.13241274709987846
AUDJPYm,long,17:00,20:00,3,22,0.6818181818181818,0.00013101664710916272,0.1323465913953028
EURJPYm,short,18:00,01:00,7,22,0.45454545454545453,0.00029752601148843677,0.13230017457844745
JP225m,short,21:00,09:00,12,17,0.5882352941176471,0.0012927980196852486,0.13228198996073348
GBPJPYm,short,12:30,22:30,10,21,0.42857142857142855,0.0005265495707165006,0.1322447963338463
US30m,short,18:30,04:30,10,22,0.6818181818181818,0.0006813426673784939,0.13224008200511106
CHFJPYm,short,09:30,16:30,7,21,0.6190476190476191,0.00036214862113177553,0.13222816178717925
NZDJPYm,long,18:00,02:00,8,22,0.5454545454545454,0.0002981383381465669,0.13221202441935923
NZDCHFm,short,08:30,20:30,12,21,0.5238095238095238,0.0003722209173916052,0.13218507859792533
GBPNZDm,long,05:00,14:00,9,17,0.47058823529411764,0.0004189086490274318,0.13211092598134921
AUDCHFm,long,07:30,19:30,12,21,0.5714285714285714,0.00032136748283844124,0.1321037237651051
XAUUSDm,short,08:00,15:00,7,21,0.6190476190476191,0.0007438783754026514,0.13207911577146803
GBPJPYm,long,21:30,05:30,8,22,0.5909090909090909,0.00025089204195463373,0.13200274922312447
US30m,long,09:30,16:30,7,21,0.5714285714285714,0.00017057887075779863,0.13199221416676904
AUDCHFm,long,04:30,14:30,10,17,0.5882352941176471,0.0002801551452709086,0.13196000808779096
USDJPYm,short,03:00,11:00,8,17,0.5294117647058824,0.00014521118914509866,0.13195206630796513
GBPAUDm,short,04:00,13:00,9,17,0.47058823529411764,0.00020438702249420357,0.13187493042800624
GBPCADm,long,11:30,16:30,5,21,0.47619047619047616,0.00011850287002007355,0.1318730489302015
AUDCADm,short,01:00,07:00,6,17,0.5882352941176471,0.00010869442255320637,0.131859940981478
GBPNZDm,short,19:30,07:30,12,17,0.5294117647058824,0.00035752118492409136,0.1318590847336884
NZDCADm,short,09:30,21:30,12,21,0.42857142857142855,0.0003521605347937874,0.13181649184977198
NZDJPYm,short,10:00,13:00,3,21,0.42857142857142855,0.000417176503573912,0.1318105955295515
JP225m,long,09:00,18:00,9,21,0.5238095238095238,0.0015069040118888058,0.13174917975380107
EURUSDm,long,18:00,00:00,6,22,0.5909090909090909,0.00024622744643916023,0.1317413555500713
GBPCHFm,long,03:00,12:00,9,17,0.5294117647058824,9.02443829837242e-05,0.13172653668393738
AUDUSDm,short,22:00,06:00,8,16,0.75,0.00026450210988655717,0.13169453757548494
CADJPYm,short,12:00,00:00,12,21,0.5238095238095238,0.00048783783847874994,0.13168722030589275
EURAUDm,short,13:30,20:30,7,21,0.6666666666666666,0.00017827423154085015,0.13166127417532641
AUDJPYm,long,18:00,01:00,7,22,0.6818181818181818,0.00028301385509339787,0.1315555674040145
NZDJPYm,long,04:30,10:30,6,17,0.4117647058823529,0.00020937796484220254,0.13151662356855856
US30m,short,20:00,08:00,12,17,0.6470588235294118,0.0007710184259658455,0.1314936688622446
NZDUSDm,short,23:30,06:30,7,17,0.5882352941176471,0.00021517738205362692,0.13142877185703214
GBPJPYm,short,20:30,23:30,3,22,0.5,0.0002243155991456273,0.13141472412468774
GBPJPYm,short,03:00,15:00,12,17,0.5294117647058824,0.00041248055098160117,0.1314037317640842
GBPAUDm,short,00:30,12:30,12,17,0.5294117647058824,0.0002183118051439731,0.13135383592197244
CADJPYm,short,09:30,15:30,6,21,0.42857142857142855,0.0003517580667496623,0.1312833907074866
NZDCADm,short,23:30,11:30,12,17,0.47058823529411764,0.00037234845599178507,0.1312062040863485
GBPJPYm,short,14:00,20:00,6,21,0.47619047619047616,0.00031126594904373083,0.13107271866291925
NZDUSDm,short,09:00,15:00,6,21,0.42857142857142855,0.0004020314398806112,0.13104603067031342
EURUSDm,long,07:30,10:30,3,21,0.5238095238095238,6.345288170865375e-05,0.13104496172881214
AUDCHFm,long,19:00,23:00,4,22,0.5909090909090909,0.00021127753762704892,0.13103799831359247
JP225m,short,19:00,03:00,8,22,0.6363636363636364,0.0010446332920227553,0.131031627987021
USDJPYm,short,08:30,15:30,7,21,0.47619047619047616,0.0003606642536792104,0.1310118969146787
XAUUSDm,long,23:30,09:30,10,17,0.5882352941176471,0.0008722565565226744,0.13095787328659575
GBPNZDm,short,19:00,04:00,9,22,0.5909090909090909,0.00032513825280646596,0.13092244070500883
CHFJPYm,long,02:00,08:00,6,17,0.5882352941176471,0.00012360799307618365,0.13084282949333997
USDJPYm,short,16:00,01:00,9,22,0.5,0.0004672956905600803,0.13079692346347024
USDJPYm,short,04:00,10:00,6,17,0.6470588235294118,0.00012235698501686203,0.13073302158263403
AUDCADm,long,14:30,19:30,5,21,0.5238095238095238,0.0001705174787299856,0.1307177297373263
XAUUSDm,long,18:30,02:30,8,22,0.5909090909090909,0.0014165214742323832,0.13065684187819657
EURUSDm,short,00:00,10:00,10,17,0.5294117647058824,9.811774130815577e-05,0.13065410122698728
NZDCHFm,long,19:00,02:00,7,22,0.5454545454545454,0.00026546165243996304,0.13064845482869725
GBPCADm,short,21:00,03:00,6,22,0.5909090909090909,0.00023683140819939598,0.130610460807244
GBPCADm,short,21:00,05:00,8,22,0.5454545454545454,0.0002233409419815979,0.1306089378893949
NZDUSDm,short,09:00,19:00,10,21,0.6190476190476191,0.0005832969041665057,0.13059589776029135
GBPNZDm,short,15:00,22:00,7,21,0.5714285714285714,0.00019107423962679416,0.13058221199179576
USDCADm,long,09:30,15:30,6,21,0.47619047619047616,0.0001336352667998977,0.13057895373315467
AUDUSDm,long,16:00,03:00,11,22,0.5454545454545454,0.00041821012823268583,0.13057746941541554
EURCHFm,short,18:00,23:00,5,22,0.45454545454545453,0.00018277279988391878,0.13056257685809788
USDJPYm,short,17:30,00:30,7,22,0.5,0.0004131061295227657,0.13055517518766324
EURGBPm,long,01:30,05:30,4,22,0.5909090909090909,6.100069196630967e-05,0.13046860033715427
EURNZDm,short,21:30,09:30,12,17,0.47058823529411764,0.00022478528844194803,0.13043934054746986
CADCHFm,short,11:00,22:00,11,21,0.5238095238095238,0.0002072746943205949,0.1304117868099941
GBPNZDm,short,01:30,11:30,10,17,0.5882352941176471,0.00031667406175203146,0.13037260408670995
EURGBPm,long,22:30,09:30,11,17,0.47058823529411764,0.00013773581786958306,0.1303632631844807
AUDCADm,long,12:00,16:00,4,21,0.47619047619047616,0.00014891591502716136,0.13035718577224492
EURCHFm,short,12:30,23:30,11,21,0.38095238095238093,0.0002610296986293782,0.13033988720712708
GBPNZDm,long,08:00,15:00,7,21,0.5238095238095238,0.00034413638045042793,0.1302864146176603
NZDCADm,short,10:00,13:00,3,21,0.42857142857142855,0.0003004987338366451,0.13026691401143176
GBPNZDm,long,10:30,21:30,11,21,0.5714285714285714,0.0003495130762685879,0.13021401596053261
GBPCADm,short,14:30,23:30,9,21,0.5714285714285714,0.00020680662816621102,0.13018948502299993
AUDCHFm,long,19:30,22:30,3,22,0.5909090909090909,0.00015863860491385377,0.13017610181606654
US30m,long,03:00,12:00,9,17,0.6470588235294118,0.00022641030441484836,0.1301680964002857
US30m,short,21:30,00:30,3,22,0.5454545454545454,0.0005311257305420358,0.13015990649332915
AUDUSDm,long,05:30,11:30,6,17,0.5294117647058824,0.00017500936311744383,0.1301447099317754
EURAUDm,short,20:00,04:00,8,22,0.5,0.00021127724001974554,0.13013197706049476
EURAUDm,short,20:30,05:30,9,22,0.5909090909090909,0.00019635955375476265,0.13011118648163195
AUDCHFm,long,17:30,03:30,10,22,0.7272727272727273,0.00036201862354954054,0.13008325446428826
NZDJPYm,short,15:00,19:00,4,21,0.42857142857142855,0.00032683862966895703,0.13007423806985524
GBPCHFm,long,23:30,05:30,6,22,0.6818181818181818,0.00021623027390156984,0.13005973620615266
AUDCADm,long,07:30,17:30,10,21,0.5238095238095238,0.00025232461162258874,0.12993197010072874
XAUUSDm,long,11:00,23:00,12,21,0.5238095238095238,0.0016141840501365228,0.1298019706094552
GBPCADm,short,21:30,04:30,7,22,0.5909090909090909,0.00019587105971615866,0.12972061204964583
EURCADm,long,08:30,16:30,8,21,0.5714285714285714,0.00011679125693035763,0.12971344708773658
GBPUSDm,long,07:30,17:30,10,21,0.47619047619047616,0.00015590131772661768,0.12964596639880274
USDCADm,short,14:00,20:00,6,21,0.5238095238095238,0.00017194778095983503,0.12957109232179526
CHFJPYm,long,21:00,08:00,11,17,0.47058823529411764,0.00035701570817957365,0.1295700424809084
GBPUSDm,short,00:00,09:00,9,17,0.5294117647058824,0.00011390105733792701,0.1295426753495405
EURJPYm,short,08:00,15:00,7,21,0.47619047619047616,0.0003052983685844584,0.12953951514693332
AUDCHFm,short,13:30,18:30,5,21,0.5238095238095238,0.0001992736296040078,0.12950375006754997
USDCADm,short,19:00,02:00,7,22,0.5,0.00034666995346503584,0.12948780602147605
NZDUSDm,long,15:00,00:00,9,21,0.47619047619047616,0.0004101837023787116,0.1294647168972592
GBPJPYm,short,13:00,23:00,10,21,0.5238095238095238,0.0005413810375682646,0.1293888730501946
NZDCADm,short,22:00,08:00,10,17,0.5294117647058824,0.00012325922142270295,0.1293666463867356
CADJPYm,short,12:00,15:00,3,21,0.5238095238095238,0.00020761629639394393,0.12936635235183042
CADJPYm,long,17:00,02:00,9,22,0.6818181818181818,0.0003247041641610392,0.12932012636154352
EURAUDm,long,23:00,08:00,9,17,0.47058823529411764,0.0001655501105618047,0.1293163317859877
NZDJPYm,short,13:30,01:30,12,21,0.6190476190476191,0.0004980719364693273,0.1293048287470677
GBPNZDm,short,19:30,22:30,3,22,0.5909090909090909,0.0001897276704515571,0.129212425949121
EURUSDm,long,12:00,19:00,7,21,0.5238095238095238,0.00015219364559993214,0.1291959190178134
EURCADm,short,21:30,07:30,10,17,0.6470588235294118,0.00018613898320123101,0.12919200027685418
EURCADm,long,15:00,18:00,3,21,0.5714285714285714,0.00010244701690240666,0.12915739415547844
US30m,long,03:30,10:30,7,17,0.35294117647058826,0.00020788841518213784,0.12915091700879053
AUDNZDm,short,20:00,08:00,12,17,0.47058823529411764,0.00014775720371207747,0.12909267508452363
GBPUSDm,long,07:30,19:30,12,21,0.5714285714285714,0.00020263414642379766,0.12908313001365435
EURCHFm,short,14:00,21:00,7,21,0.5238095238095238,0.00014510446265622508,0.12908187699450455
EURGBPm,short,20:00,23:00,3,22,0.4090909090909091,9.549571286004173e-05,0.1290219778477306
NZDUSDm,short,10:30,19:30,9,21,0.6190476190476191,0.0005022998661471688,0.12895672954760867
XAUUSDm,long,23:00,07:00,8,17,0.5294117647058824,0.0010626246227002014,0.12894320449013522
GBPNZDm,long,07:30,15:30,8,21,0.6190476190476191,0.00034089155905278064,0.12890494829896834
USDCHFm,long,22:00,05:00,7,22,0.6818181818181818,0.0004598026549064986,0.1289002856815425
GBPCADm,long,13:00,17:00,4,21,0.47619047619047616,0.00011359530556249902,0.1288765753687818
EURNZDm,short,19:30,00:30,5,22,0.5454545454545454,0.0002286173123505206,0.12887448916675032
EURCADm,short,01:00,04:00,3,22,0.6363636363636364,8.56589955655006e-05,0.12886215600942313
AUDUSDm,long,02:30,12:30,10,17,0.47058823529411764,0.00022227688446530225,0.1288264596683887
JP225m,short,16:00,19:00,3,22,0.4090909090909091,0.0007007040340293057,0.12872597760321405
GBPCADm,long,09:30,17:30,8,21,0.5238095238095238,0.00012785741906008453,0.12871256834704228
GBPNZDm,short,18:30,03:30,9,22,0.5909090909090909,0.0003273818937581025,0.1287039993336777
NZDCADm,short,12:00,16:00,4,21,0.47619047619047616,0.00016850070760541415,0.12868114922663818
AUDNZDm,long,04:30,12:30,8,17,0.35294117647058826,0.00038136626170478226,0.12864312402236427
EURJPYm,short,19:00,00:00,5,22,0.4090909090909091,0.00022717687750436094,0.12860155272164206
GBPNZDm,long,21:30,01:30,4,22,0.6363636363636364,0.00020030212486799793,0.12859572858959256
GBPCHFm,long,23:30,03:30,4,22,0.5909090909090909,0.00017536592358415588,0.1284853683538781
USDCHFm,short,16:00,21:00,5,22,0.5454545454545454,0.00015872703801182708,0.12846662072238596
USDCHFm,long,07:00,12:00,5,21,0.6666666666666666,0.00015726538462113322,0.12845069649636912
NZDJPYm,short,13:30,23:30,10,21,0.5238095238095238,0.000505983839160202,0.12844201477037454
GBPJPYm,short,14:00,21:00,7,21,0.5238095238095238,0.00035067916432984314,0.1284382412104379
EURJPYm,long,19:30,07:30,12,17,0.7058823529411765,0.00022237791061227143,0.12839189104586646
USDJPYm,short,08:00,19:00,11,21,0.47619047619047616,0.0005237473133141943,0.12837635681652992
GBPJPYm,short,11:00,23:00,12,21,0.47619047619047616,0.0006124850808251834,0.1283745755976021
NZDUSDm,long,20:30,07:30,11,17,0.35294117647058826,0.0003776516688099055,0.1283545447909657
NZDCADm,long,18:30,21:30,3,22,0.5909090909090909,0.0001471195400688986,0.12831533640270074
GBPNZDm,long,10:30,22:30,12,21,0.5238095238095238,0.00032560295357059063,0.12831278727256865
AUDJPYm,long,01:30,08:30,7,17,0.5882352941176471,0.0001361977591178119,0.12823688457898091
NZDCHFm,short,10:30,21:30,11,21,0.42857142857142855,0.00033027036843727924,0.12818612190455728
CADJPYm,short,12:30,23:30,11,21,0.47619047619047616,0.0004751490656640902,0.1281730128269944
EURAUDm,long,23:00,09:00,10,17,0.47058823529411764,0.00017180819492574334,0.1281717956294673
GBPAUDm,long,11:00,14:00,3,21,0.6190476190476191,9.66109070254216e-05,0.12814121116582683
USDJPYm,long,01:00,12:00,11,17,0.6470588235294118,0.000265258179783794,0.12809567851349063
AUDJPYm,long,17:30,01:30,8,22,0.6818181818181818,0.00029113270446981483,0.1280004933432869
NZDUSDm,short,09:00,20:00,11,21,0.5714285714285714,0.0005173178446665616,0.12797787948882844
EURUSDm,long,16:30,00:30,8,22,0.45454545454545453,0.0002625385138811569,0.1279405069956362
EURUSDm,long,11:30,17:30,6,21,0.47619047619047616,0.00012660897769100824,0.12793730379805235
XAUUSDm,long,02:30,11:30,9,17,0.5882352941176471,0.000854322198027036,0.12792601363620137
AUDNZDm,long,15:30,19:30,4,21,0.6190476190476191,0.000159860301457299,0.12791354795786244
NZDJPYm,short,10:30,13:30,3,21,0.42857142857142855,0.00041764916873755645,0.127911294611891
NZDUSDm,long,19:00,07:00,12,17,0.47058823529411764,0.0004313392942007053,0.12787427173624594
EURCADm,short,21:00,02:00,5,22,0.45454545454545453,0.00020398623696037363,0.1278474237989046
NZDJPYm,long,23:00,09:00,10,17,0.5294117647058824,0.00021811446182897005,0.1278395534913818
AUDUSDm,long,18:30,02:30,8,22,0.5909090909090909,0.00034774844854359175,0.12777750200517857
XAUUSDm,short,08:30,13:30,5,21,0.6190476190476191,0.0007586428850024836,0.12776028549316412
NZDCHFm,long,19:00,04:00,9,22,0.5909090909090909,0.0002800370092585486,0.12768573034425834
AUDUSDm,short,22:00,07:00,9,17,0.6470588235294118,0.0002555122738438739,0.12763282674344784
USDCADm,short,15:30,21:30,6,21,0.5714285714285714,0.00026311550455966105,0.127622469319343
NZDCHFm,long,19:00,05:00,10,22,0.5454545454545454,0.00030984806529699935,0.12761831903829707
AUDCHFm,long,14:00,02:00,12,21,0.5714285714285714,0.00034933856630053477,0.12759558172873878
USDJPYm,short,04:30,12:30,8,17,0.5294117647058824,0.0002578988874263658,0.12759224952575032
NZDUSDm,short,00:00,03:00,3,22,0.5909090909090909,0.00019789273183333544,0.12759136699465942
EURCHFm,long,22:30,09:30,11,17,0.7058823529411765,0.00025575619803458097,0.12753837688745703
EURGBPm,long,13:00,20:00,7,21,0.5714285714285714,9.14238106290325e-05,0.12749881602259322
NZDUSDm,long,21:00,00:00,3,22,0.5454545454545454,0.00030473222395003484,0.12748878807134398
EURAUDm,short,10:00,13:00,3,21,0.47619047619047616,0.00013545125439174872,0.1274425420145634
USDJPYm,short,20:30,00:30,4,22,0.45454545454545453,0.0003151291338997326,0.1274415102403548
AUDUSDm,long,07:30,17:30,10,21,0.38095238095238093,0.00027472758085610887,0.12740748065275792
US30m,short,15:30,03:30,12,21,0.6190476190476191,0.0006638884254500278,0.12738833913013803
JP225m,long,11:30,15:30,4,21,0.5238095238095238,0.0007970997526225169,0.12738014485213098
USDCHFm,long,09:30,15:30,6,21,0.5714285714285714,0.00019100618113616306,0.12727765473159092
AUDCHFm,long,08:30,14:30,6,21,0.6190476190476191,0.0002261126299609904,0.12722522210752515
EURJPYm,long,00:00,06:00,6,17,0.6470588235294118,0.00014505551962367365,0.12714440136083227
EURUSDm,long,20:00,01:00,5,22,0.5454545454545454,0.00024417965560279045,0.1271212130905763
GBPNZDm,long,05:30,14:30,9,17,0.47058823529411764,0.00037535358103668755,0.1271178792043287
