symbol,direction,entry,exit,hold_hours,count,win_rate,avg_return,sharpe
AUDCHFm,long,18:00,04:00,10,65,0.6615384615384615,0.000659271373618182,0.2755328878885121
EURAUDm,short,16:30,00:30,8,65,0.676923076923077,0.0004885730794299489,0.27510339673846373
EURNZDm,short,18:00,22:00,4,65,0.5692307692307692,0.00030262047136491685,0.27501144917197534
US30m,long,12:00,23:00,11,65,0.6153846153846154,0.0012569642420652027,0.27439370494840587
USDJPYm,long,23:00,04:00,5,65,0.7076923076923077,0.0004417808687543925,0.2731705846081281
GBPUSDm,long,07:00,10:00,3,65,0.6307692307692307,0.0001887724318483326,0.27238091545849064
USDJPYm,long,01:00,05:00,4,65,0.6461538461538462,0.000306846874879936,0.27231024343923965
USDJPYm,long,00:30,04:30,4,65,0.6923076923076923,0.0003483625338443908,0.2722938890963071
AUDCHFm,long,15:30,02:30,11,65,0.5846153846153846,0.0006728184177564378,0.2722839729222728
AUDCHFm,long,18:00,01:00,7,65,0.6923076923076923,0.0005651732548650414,0.27225552727961677
AUDCHFm,long,17:30,21:30,4,65,0.5846153846153846,0.0003319935157399563,0.2707643346109114
US30m,long,13:00,23:00,10,65,0.5846153846153846,0.0011775957138946093,0.2695845810204988
CADJPYm,long,00:30,09:30,9,52,0.5192307692307693,0.00036656726177632565,0.26955963104237446
EURNZDm,short,17:00,23:00,6,65,0.6,0.00038678277516652945,0.2695067741578666
EURAUDm,short,14:30,00:30,10,65,0.6461538461538462,0.0005183943881263057,0.26930413104488937
USDJPYm,long,23:00,06:00,7,47,0.6170212765957447,0.0003858008930084889,0.2692443281625347
AUDCHFm,long,17:00,00:00,7,65,0.6615384615384615,0.0005075075226197115,0.26887634457881093
AUDUSDm,long,17:00,23:00,6,65,0.5846153846153846,0.0006747583556473985,0.2678287194235814
CADJPYm,long,23:00,08:00,9,52,0.6153846153846154,0.00048163435064211933,0.26764310704086075
AUDUSDm,long,14:30,22:30,8,65,0.6,0.0006579279325073583,0.26639851690112076
AUDCHFm,long,18:00,00:00,6,65,0.6153846153846154,0.0004942062277107358,0.26635465220443993
AUDCHFm,long,18:30,02:30,8,65,0.6615384615384615,0.0006209431427964233,0.2646323383268548
US30m,long,18:00,23:00,5,65,0.6153846153846154,0.0010904359246149862,0.2636099479906477
EURAUDm,short,18:30,22:30,4,65,0.5692307692307692,0.00030807240154115466,0.2612268765182173
EURAUDm,short,14:00,00:00,10,65,0.6,0.0004921365916516445,0.26064425500322247
AUDCHFm,long,16:00,02:00,10,65,0.6461538461538462,0.0006155825325391493,0.260427572537914
EURAUDm,short,15:00,23:00,8,65,0.6,0.00044091165977935213,0.26006917714507677
USDJPYm,long,00:00,11:00,11,52,0.6730769230769231,0.0005303110942871611,0.2597635438012069
EURJPYm,long,23:30,08:30,9,52,0.5576923076923077,0.00042684693154436095,0.259585574358328
EURAUDm,short,17:30,03:30,10,65,0.6461538461538462,0.0004137052351189801,0.25949986757516685
CADJPYm,long,00:00,08:00,8,52,0.5384615384615384,0.0003618250879192225,0.25925454176458673
EURAUDm,short,13:30,23:30,10,65,0.5538461538461539,0.000461155385130773,0.2573456508145814
AUDCHFm,long,16:00,03:00,11,65,0.6461538461538462,0.0006437555741361732,0.2565132571605776
AUDCHFm,long,17:30,04:30,11,65,0.6461538461538462,0.0006308800836144491,0.2562644322873801
GBPAUDm,short,17:30,23:30,6,65,0.6307692307692307,0.0004341361008245001,0.25586361467799457
EURNZDm,short,18:00,00:00,6,65,0.5846153846153846,0.0003780955524598996,0.2552718668037448
US30m,long,11:00,23:00,12,65,0.6461538461538462,0.0012055505579298734,0.255215024419342
EURAUDm,short,16:30,21:30,5,65,0.6461538461538462,0.00028986740930354534,0.2547189651755946
AUDCHFm,long,17:30,03:30,10,65,0.6615384615384615,0.0006010549852358401,0.2544544156748513
AUDUSDm,long,18:30,23:30,5,65,0.5692307692307692,0.0005529613173361447,0.25424078626573676
AUDCHFm,long,16:30,00:30,8,65,0.6153846153846154,0.0005558458835436099,0.2540222717161958
AUDUSDm,long,14:00,23:00,9,65,0.5692307692307692,0.0007352678485006731,0.2537403224613499
EURAUDm,short,19:00,23:00,4,65,0.5384615384615384,0.00032508888751840194,0.2531165689850404
EURAUDm,short,18:00,05:00,11,65,0.6307692307692307,0.00044456941332729537,0.2530411589813347
EURAUDm,short,14:00,01:00,11,65,0.6307692307692307,0.0004916340498902806,0.25281723607052
AUDUSDm,long,17:30,23:30,6,65,0.5384615384615384,0.0005604011829056932,0.25275743992295135
EURJPYm,short,17:30,21:30,4,65,0.5846153846153846,0.0003332144598406877,0.25242342720301797
CHFJPYm,short,17:30,21:30,4,65,0.5846153846153846,0.00036724712887615396,0.25241128266913976
EURJPYm,long,00:30,09:30,9,52,0.5769230769230769,0.00039997439916768235,0.2517168513278184
GBPNZDm,short,18:00,22:00,4,65,0.5846153846153846,0.0003295243481095258,0.25151606052876113
AUDUSDm,long,19:00,23:00,4,65,0.6461538461538462,0.0005421190903688918,0.25136561063950863
EURJPYm,long,23:30,07:30,8,52,0.5192307692307693,0.0003968877972215302,0.2512704760313973
US30m,long,13:30,23:30,10,65,0.6461538461538462,0.0012424596096012248,0.2511307610435226
EURJPYm,long,23:30,02:30,3,65,0.6153846153846154,0.00024762951008073283,0.2504083375921202
CADJPYm,long,23:00,02:00,3,65,0.6,0.0003278505887830003,0.2503428101576799
AUDUSDm,long,17:00,00:00,7,65,0.5692307692307692,0.0006224322342827849,0.249905857499448
EURAUDm,short,15:30,23:30,8,65,0.6461538461538462,0.00045281116572862436,0.24985638514890177
GBPUSDm,long,07:00,16:00,9,65,0.6153846153846154,0.0002568278925446873,0.2495189502887151
CADJPYm,long,23:30,08:30,9,52,0.5384615384615384,0.0004249553184918736,0.2492660783080074
EURAUDm,short,17:00,05:00,12,65,0.6153846153846154,0.0004520321727310615,0.24917794841131022
EURAUDm,short,16:30,22:30,6,65,0.5846153846153846,0.00035137998895442684,0.2484022225100737
CADJPYm,long,23:00,05:00,6,65,0.6307692307692307,0.00039632383484080984,0.24772151658711447
EURJPYm,long,23:00,09:00,10,52,0.5769230769230769,0.00039082915803702225,0.24736724889982867
USDJPYm,long,01:00,10:00,9,52,0.6346153846153846,0.00037683620181735566,0.24730961367082546
AUDCHFm,long,17:00,05:00,12,65,0.6153846153846154,0.0006180122084166922,0.24702226248377457
EURAUDm,short,17:30,04:30,11,65,0.6461538461538462,0.00041655746760755724,0.24651594152748402
EURAUDm,short,13:00,23:00,10,65,0.6153846153846154,0.0004208723669373554,0.24532375483374333
EURAUDm,short,16:30,02:30,10,65,0.6,0.00045795644749535894,0.24532063936412074
USDJPYm,long,01:00,08:00,7,52,0.6346153846153846,0.00031513182176063286,0.24507074036603566
AUDCHFm,long,16:00,04:00,12,65,0.6461538461538462,0.0006294722678362507,0.24433674172583422
EURAUDm,short,16:00,00:00,8,65,0.6153846153846154,0.0004447757178563076,0.2443083602382682
EURAUDm,short,18:30,02:30,8,65,0.6153846153846154,0.00041464828494184593,0.24407168336050664
US30m,long,11:30,23:30,12,65,0.6153846153846154,0.0012297975521749955,0.2437964268865921
AUDUSDm,long,14:30,23:30,9,65,0.6,0.0006975625266109126,0.24366874854574724
AUDUSDm,long,20:00,23:00,3,65,0.5846153846153846,0.0005218378432028378,0.24366125908080735
AUDUSDm,long,19:30,22:30,3,65,0.6461538461538462,0.0004213532173718295,0.24364760284184397
AUDCHFm,long,16:30,04:30,12,65,0.6307692307692307,0.0006223607444355082,0.24353358075350165
AUDCHFm,long,16:30,03:30,11,65,0.6153846153846154,0.0005924860877844419,0.2429334139796001
AUDCHFm,long,18:00,05:00,11,65,0.676923076923077,0.000604740380992967,0.24288806337080468
USDJPYm,long,23:30,10:30,11,52,0.6346153846153846,0.00045467333634913225,0.2428416498179395
AUDCHFm,long,17:30,23:30,6,65,0.6153846153846154,0.00044528192295907305,0.24239954767390393
US30m,long,17:00,23:00,6,65,0.5846153846153846,0.0010451893531733412,0.2423182742288822
AUDUSDm,long,15:00,23:00,8,65,0.5846153846153846,0.0007002660946616054,0.24221302341828288
AUDUSDm,long,13:30,22:30,9,65,0.5692307692307692,0.0005968248603366794,0.24211861582887148
EURAUDm,short,17:30,20:30,3,65,0.6461538461538462,0.000200635362287103,0.24202501584620065
GBPAUDm,short,18:00,21:00,3,65,0.6,0.000252920038108912,0.24200806933742167
US30m,long,16:00,23:00,7,65,0.6,0.0010678471731488625,0.24179447415353542
XAUUSDm,long,18:30,23:30,5,65,0.5230769230769231,0.0020688264823692888,0.24146275491720517
GBPAUDm,short,17:30,22:30,5,65,0.6,0.0003585923047140962,0.2412737453136793
CADJPYm,long,23:30,04:30,5,65,0.5846153846153846,0.0003410372555886571,0.2407535301885072
US30m,long,14:30,23:30,9,65,0.6307692307692307,0.0012042671231609523,0.24066524990064364
GBPAUDm,long,07:00,10:00,3,65,0.5692307692307692,0.00021904262454189522,0.24024703326827695
US30m,long,12:30,23:30,11,65,0.6307692307692307,0.0012005853997766871,0.2393712646729468
CHFJPYm,short,15:30,21:30,6,65,0.6,0.0004352524980680588,0.2393456712837155
US30m,long,14:00,00:00,10,65,0.676923076923077,0.0012713603284419338,0.23932988147342987
EURAUDm,short,14:30,02:30,12,65,0.5692307692307692,0.00048771710017875774,0.23910260748185552
USDJPYm,long,00:00,06:00,6,47,0.6170212765957447,0.0003061283567690412,0.23906121446166612
AUDUSDm,long,18:00,01:00,7,65,0.6153846153846154,0.0005680156020108897,0.2386366668342494
AUDCHFm,long,17:00,21:00,4,65,0.5846153846153846,0.00029705829483954736,0.23820530244369095
USDJPYm,long,01:30,09:30,8,52,0.5961538461538461,0.00032509498662636074,0.237111418656185
USDJPYm,long,01:00,07:00,6,52,0.6923076923076923,0.0002805074632728093,0.2368158697533215
EURAUDm,short,13:30,00:30,11,65,0.6,0.0004635749528796113,0.23651486711142194
EURAUDm,short,16:00,01:00,9,65,0.6307692307692307,0.0004442673140658086,0.23602772783368262
EURNZDm,short,17:30,23:30,6,65,0.6,0.0003232530569068205,0.23549799895816725
GBPAUDm,short,17:00,23:00,6,65,0.6,0.00040932753024006206,0.235282326430249
AUDCHFm,long,16:00,01:00,9,65,0.6461538461538462,0.0005353587349477859,0.2351893784831658
EURAUDm,short,16:30,01:30,9,65,0.6,0.0004196879715834019,0.23495246246409918
AUDCHFm,long,17:30,01:30,8,65,0.676923076923077,0.000508434091926429,0.23395648600343788
AUDUSDm,long,14:00,00:00,10,65,0.6153846153846154,0.0006830724789351892,0.2339318258929763
US30m,long,15:30,23:30,8,65,0.6153846153846154,0.0011489890214838423,0.23376386397063734
USDJPYm,long,01:00,09:00,8,52,0.6538461538461539,0.00030331571417228253,0.2337501738827091
EURJPYm,long,00:00,10:00,10,52,0.6153846153846154,0.00045660761333687216,0.23370584958936574
US30m,long,13:30,22:30,9,65,0.6153846153846154,0.0009352290934933245,0.23310812342761392
EURAUDm,short,18:30,01:30,7,65,0.6153846153846154,0.0003763694174520141,0.23300267850507733
EURAUDm,short,14:30,22:30,8,65,0.6461538461538462,0.0003811395104476882,0.2325046044481783
CADJPYm,long,23:00,09:00,10,52,0.5576923076923077,0.0004208632407581969,0.23230623337412118
AUDUSDm,long,20:30,23:30,3,65,0.5692307692307692,0.0004848685738894735,0.23226541292010305
EURAUDm,short,14:30,01:30,11,65,0.6,0.00044950837930901014,0.23219695506244023
XAUUSDm,short,10:00,14:00,4,65,0.5846153846153846,0.0013250177890038483,0.23203250626951114
USDJPYm,long,23:30,11:30,12,52,0.5961538461538461,0.0004952738689655915,0.23195866929404116
AUDCHFm,long,14:30,00:30,10,65,0.5538461538461539,0.00054334287927071,0.2314214011871577
EURAUDm,short,15:30,00:30,9,65,0.6,0.00045524301261893615,0.23079499387332528
CADJPYm,long,01:00,08:00,7,52,0.5961538461538461,0.0002521758449702141,0.23075261300454747
US30m,long,19:00,23:00,4,65,0.5692307692307692,0.0009398457017839058,0.23065364814590833
EURJPYm,long,23:30,03:30,4,65,0.5846153846153846,0.0002477554957112207,0.23053545311977683
AUDUSDm,long,19:00,00:00,5,65,0.6153846153846154,0.0004898293614046784,0.22914644016182184
US30m,long,15:00,00:00,9,65,0.676923076923077,0.0012177651942712774,0.22913243152433402
EURNZDm,short,18:00,21:00,3,65,0.6307692307692307,0.00020974785046996188,0.22901452447799495
XAUUSDm,short,11:00,14:00,3,65,0.6,0.000914568381275115,0.22888633639726305
CADJPYm,long,23:00,11:00,12,52,0.5961538461538461,0.00046034896330957227,0.22801924213036434
EURAUDm,short,15:00,00:00,9,65,0.6153846153846154,0.0004337554031487561,0.2276532683729471
EURAUDm,short,14:00,22:00,8,65,0.5846153846153846,0.00034565815211283415,0.22757850742228347
CADJPYm,long,00:30,08:30,8,52,0.5384615384615384,0.00027405491312535856,0.2274640774863178
AUDCHFm,long,17:30,22:30,5,65,0.5384615384615384,0.00033513827313440096,0.22700871179116008
AUDUSDm,long,16:30,22:30,6,65,0.6,0.0005059370324150804,0.22683977241421646
USDJPYm,long,00:30,05:30,5,65,0.8307692307692308,0.0003520588453153804,0.2268126134386164
CADCHFm,long,23:00,02:00,3,65,0.5230769230769231,0.0003193980057472787,0.2268086042418628
GBPAUDm,short,17:00,21:00,4,65,0.6461538461538462,0.0002965707466835097,0.22594608929215831
GBPUSDm,long,20:00,23:00,3,65,0.6461538461538462,0.00036855804804573975,0.22591304257259662
EURCHFm,long,23:00,11:00,12,52,0.6153846153846154,0.00025722892357988534,0.22561067273695698
EURJPYm,long,23:00,11:00,12,52,0.6153846153846154,0.00040847280765553235,0.2249661935622115
GBPAUDm,short,18:00,23:00,5,65,0.6153846153846154,0.00036555865393357617,0.22473449086266495
XAUUSDm,long,14:30,23:30,9,65,0.5076923076923077,0.002411090122721914,0.22463226548848708
EURAUDm,short,14:00,02:00,12,65,0.5846153846153846,0.00045185554557715336,0.22447538213536183
US30m,long,12:00,00:00,12,65,0.6615384615384615,0.001206992795101617,0.22424359895277088
US30m,short,23:30,07:30,8,52,0.6153846153846154,0.0011233503980032152,0.22407139357515737
AUDUSDm,long,18:00,22:00,4,65,0.6,0.00037037966630160265,0.22381504065289412
AUDCHFm,long,15:30,00:30,9,65,0.6153846153846154,0.0005233909331390345,0.22367082750724707
EURAUDm,short,20:30,23:30,3,65,0.5846153846153846,0.0002684722388163235,0.22334603117345564
GBPAUDm,short,16:30,21:30,5,65,0.6153846153846154,0.00033684158577096916,0.2231227460556849
US30m,long,14:30,22:30,8,65,0.6,0.0008967983439364935,0.22308678368141607
USDJPYm,long,00:00,04:00,4,65,0.6461538461538462,0.00029858643842710315,0.22305246413154695
EURNZDm,short,17:30,22:30,5,65,0.5846153846153846,0.0002676608146683372,0.2230085564853717
USDJPYm,long,01:30,08:30,7,52,0.5769230769230769,0.0002797892593174131,0.22228279812088375
USDJPYm,long,23:00,03:00,4,65,0.6461538461538462,0.0003534257137465065,0.22212410026126833
AUDCHFm,long,15:00,02:00,11,65,0.6,0.0005431084893333741,0.22201101797974757
AUDCHFm,long,14:00,02:00,12,65,0.5846153846153846,0.0005687094622363024,0.2217374177676159
CADJPYm,long,00:00,10:00,10,52,0.5576923076923077,0.00039934871345149927,0.22140095904131407
AUDCHFm,long,16:30,01:30,9,65,0.6153846153846154,0.0004998764830629067,0.22112127185835512
AUDCHFm,long,16:00,00:00,8,65,0.6307692307692307,0.0004644420050272511,0.2211130591849607
GBPAUDm,short,16:30,23:30,7,65,0.5692307692307692,0.0004258661172396553,0.22085546699796332
AUDCHFm,long,15:00,03:00,12,65,0.6461538461538462,0.0005712798419443896,0.22076958436988464
AUDUSDm,long,16:00,23:00,7,65,0.5076923076923077,0.0006044084487665123,0.22028126200015188
XAUUSDm,long,19:00,00:00,5,65,0.5384615384615384,0.0019141892288266438,0.22010839545591518
GBPCHFm,long,23:30,02:30,3,65,0.6,0.00022030478963345974,0.21969648616163595
AUDUSDm,long,15:00,00:00,9,65,0.6,0.0006481923349328679,0.2193588776484968
EURJPYm,long,23:00,08:00,9,52,0.5384615384615384,0.00036612028013785025,0.21904140102503616
AUDCHFm,long,18:30,00:30,6,65,0.6153846153846154,0.00047140401217816806,0.21897399320988856
AUDUSDm,long,13:30,23:30,10,65,0.6,0.0006365960476493918,0.21892849868121073
EURAUDm,short,15:00,01:00,10,65,0.6,0.0004332159812802199,0.21876361149036497
EURNZDm,short,18:30,23:30,5,65,0.6,0.00029918544191121253,0.21853167755174
EURJPYm,long,01:00,10:00,9,52,0.5961538461538461,0.0003541807854392538,0.21850773929791242
EURAUDm,short,14:30,21:30,7,65,0.5538461538461539,0.00031954862458825775,0.2182570821802056
GBPAUDm,short,18:30,21:30,3,65,0.5846153846153846,0.00025725329531609285,0.21819884675090068
US30m,long,13:00,00:00,11,65,0.6923076923076923,0.001127452884493295,0.218133626390011
EURAUDm,short,19:30,23:30,4,65,0.6,0.00027828128633555906,0.21800306431090508
USDJPYm,long,01:30,07:30,6,52,0.6538461538461539,0.0002467269529083832,0.21772711099499356
US30m,long,11:30,22:30,11,65,0.6,0.0009230434704389738,0.21741392486870018
AUDUSDm,long,20:00,00:00,4,65,0.5538461538461539,0.0004696389483732797,0.21692093078678887
US30m,long,20:00,23:00,3,65,0.6,0.0007982408801721244,0.21687058444017548
EURNZDm,short,18:00,01:00,7,65,0.5846153846153846,0.000344647773262033,0.2168085161157334
XAUUSDm,short,00:30,03:30,3,63,0.6349206349206349,0.0012904650252030833,0.21679432810494445
XAUUSDm,long,14:30,17:30,3,65,0.6461538461538462,0.0010540063418119476,0.21677173538900327
EURAUDm,short,12:30,23:30,11,65,0.5846153846153846,0.00041938411638547946,0.21669521243738554
XAUUSDm,short,11:30,14:30,3,65,0.5692307692307692,0.0008354173569101566,0.21656136597798106
AUDUSDm,long,13:00,23:00,10,65,0.6,0.0006321845284363684,0.2161886681642592
EURJPYm,long,23:30,10:30,11,52,0.5961538461538461,0.00039844671140371946,0.21618742972717947
EURAUDm,short,13:00,00:00,11,65,0.6,0.00041372930899693524,0.21592437613065138
AUDCHFm,long,16:30,23:30,7,65,0.6153846153846154,0.00043689272456940337,0.21573235251417183
GBPAUDm,short,17:00,00:00,7,65,0.6,0.0004450820021120826,0.21571002497377229
AUDCHFm,long,15:30,03:30,12,65,0.6153846153846154,0.0005600993492562672,0.2151734881936817
US30m,long,12:30,22:30,10,65,0.6153846153846154,0.000893620051390437,0.21491021688938095
AUDUSDm,long,19:30,23:30,4,65,0.5692307692307692,0.0004607478919699396,0.21450384986327128
EURAUDm,short,19:00,00:00,5,65,0.6307692307692307,0.00031803364031738213,0.2144702263025895
US30m,long,15:30,22:30,7,65,0.6,0.0008416183282800445,0.21415330816155798
AUDCHFm,long,18:30,04:30,10,65,0.6615384615384615,0.0005378966389105971,0.21363462040591033
AUDCHFm,long,17:30,05:30,12,65,0.6615384615384615,0.00054454680769901,0.2135786818853092
US30m,short,00:00,08:00,8,52,0.6538461538461539,0.000976606156669946,0.21337053030291597
AUDUSDm,long,12:30,22:30,10,65,0.5538461538461539,0.0005509438385792341,0.21324464668119547
EURJPYm,long,00:00,09:00,9,52,0.5384615384615384,0.00037150806228368157,0.21304453774356366
USDJPYm,long,00:30,03:30,3,65,0.6615384615384615,0.00022911342611050097,0.2130336285817236
XAUUSDm,long,14:00,00:00,10,65,0.5846153846153846,0.0023580786504169295,0.21280432040369426
GBPUSDm,long,07:00,17:00,10,65,0.5538461538461539,0.00027075394258390686,0.21275873868447598
GBPAUDm,short,17:30,20:30,3,65,0.6,0.00022256580436945847,0.2127495372765615
AUDCHFm,long,17:00,23:00,6,65,0.5846153846153846,0.00038633915848707354,0.21251038147926624
CADJPYm,long,23:30,07:30,8,52,0.5576923076923077,0.0003347638999261039,0.21237154556326757
USDJPYm,short,20:00,23:00,3,65,0.4307692307692308,0.0006850971079783449,0.21235077503037628
USDJPYm,short,19:30,22:30,3,65,0.47692307692307695,0.00036097643083868856,0.21221186506804776
GBPAUDm,short,16:00,22:00,6,65,0.5846153846153846,0.000353934988301789,0.21214652520360103
