symbol,direction,entry,exit,hold_hours,count,win_rate,avg_return,sharpe
EURUSDm,long,17:30,03:30,10,129,0.4728682170542636,-3.384483902622568e-05,-0.012384543152301707
GBPUSDm,long,08:00,17:00,9,128,0.484375,-2.3136108068903873e-05,-0.01239854990047341
JP225m,long,08:00,19:00,11,129,0.5426356589147286,-0.00015860295860307665,-0.012410461570324936
EURAUDm,long,09:30,18:30,9,128,0.4765625,-2.545728410406403e-05,-0.0124163352305506
EURUSDm,long,19:00,05:00,10,129,0.4496124031007752,-3.6744546409214776e-05,-0.012416516676582298
EURNZDm,long,01:00,13:00,12,104,0.5576923076923077,-3.386572291151454e-05,-0.012425605832996078
AUDCADm,long,20:30,05:30,9,129,0.5038759689922481,-3.550925879042532e-05,-0.012442972767696646
GBPNZDm,long,07:30,18:30,11,128,0.515625,-3.77034628358037e-05,-0.012449397673229074
GBPUSDm,long,05:30,08:30,3,104,0.4519230769230769,-1.0810333417735781e-05,-0.0124890392135175
EURJPYm,long,20:30,03:30,7,129,0.5813953488372093,-3.053338852524523e-05,-0.01249291945046202
AUDJPYm,long,00:30,11:30,11,104,0.4807692307692308,-3.5156888332628404e-05,-0.012505439960512184
US30m,long,21:30,03:30,6,126,0.5,-6.581265624835752e-05,-0.012548707713619411
AUDUSDm,long,22:00,04:00,6,130,0.49230769230769234,-3.986333620996505e-05,-0.012555097223570134
EURGBPm,short,19:30,01:30,6,129,0.4806201550387597,-1.921831512210536e-05,-0.012559208251276667
GBPUSDm,short,10:00,17:00,7,128,0.453125,-2.187698826256143e-05,-0.012583786232432805
CADCHFm,long,19:00,01:00,6,130,0.5307692307692308,-2.7703473972274486e-05,-0.012593530344374554
NZDUSDm,long,19:30,04:30,9,129,0.46511627906976744,-5.2806956302880656e-05,-0.012594765859810394
EURCADm,long,00:30,10:30,10,104,0.4423076923076923,-1.821081321952505e-05,-0.012597551581743228
GBPNZDm,short,03:30,09:30,6,104,0.4423076923076923,-1.7595886329080483e-05,-0.012605140494234309
NZDCADm,long,02:00,09:00,7,104,0.4519230769230769,-2.685419579466287e-05,-0.012613277154485951
EURUSDm,long,07:30,16:30,9,128,0.4765625,-2.0301099533722553e-05,-0.012627805668429129
NZDUSDm,short,03:00,15:00,12,104,0.5384615384615384,-4.905726695111656e-05,-0.012653466896258016
AUDNZDm,long,21:00,01:00,4,129,0.5271317829457365,-1.4638345239482487e-05,-0.012661752256589127
AUDJPYm,short,07:30,16:30,9,128,0.4921875,-3.7357231988069774e-05,-0.012663995634334627
AUDCHFm,long,09:00,20:00,11,129,0.5038759689922481,-3.3515671239810886e-05,-0.012678215579010757
EURJPYm,long,06:30,09:30,3,117,0.4358974358974359,-1.4563602593158284e-05,-0.012687053343036622
USDCADm,long,02:30,12:30,10,104,0.5769230769230769,-1.5613410395359333e-05,-0.012709895911120905
USDCADm,long,11:00,16:00,5,128,0.5234375,-9.829836002227084e-06,-0.012714018033050112
NZDJPYm,short,12:30,00:30,12,128,0.4609375,-5.190353359398037e-05,-0.012726649593632873
NZDUSDm,short,23:00,03:00,4,130,0.49230769230769234,-3.0479002687490696e-05,-0.012746784770669749
XAUUSDm,short,23:00,10:00,11,103,0.5242718446601942,-0.00013757615968405635,-0.012760729693876595
EURGBPm,short,17:30,03:30,10,129,0.4418604651162791,-2.1608005455210794e-05,-0.01276383204020534
CADJPYm,long,04:00,10:00,6,104,0.4423076923076923,-2.105034769777881e-05,-0.012782371171489882
EURUSDm,long,17:00,05:00,12,129,0.4728682170542636,-4.019409334195065e-05,-0.012797247504681097
GBPCHFm,long,09:00,14:00,5,128,0.4453125,-9.625209617905528e-06,-0.012802232867950562
EURUSDm,long,17:30,01:30,8,129,0.4573643410852713,-3.0717096678483664e-05,-0.012807079008323313
EURCADm,long,15:00,19:00,4,128,0.4921875,-1.584796284953464e-05,-0.012812698671126763
GBPCADm,long,09:00,19:00,10,128,0.5,-2.1488590594175885e-05,-0.012833210475027583
GBPNZDm,long,20:30,05:30,9,129,0.4806201550387597,-2.8150895176094787e-05,-0.012847366413786546
NZDCADm,short,00:00,04:00,4,130,0.5076923076923077,-2.3524210307168094e-05,-0.012850057325099763
NZDUSDm,short,09:30,15:30,6,128,0.4765625,-3.594591344946976e-05,-0.01285171057949072
AUDNZDm,short,03:30,15:30,12,104,0.49038461538461536,-3.4114594951185423e-05,-0.012866531713701466
GBPUSDm,short,10:30,14:30,4,128,0.4609375,-1.1457514587389842e-05,-0.012877184719016294
EURCADm,long,15:00,02:00,11,128,0.46875,-2.9018690024993354e-05,-0.012879086182758289
EURNZDm,long,11:00,14:00,3,128,0.453125,-2.2797148034479693e-05,-0.012885090083537054
JP225m,long,04:30,16:30,12,103,0.46601941747572817,-0.00018584159407182096,-0.012910104515391327
USDCHFm,short,17:30,23:30,6,129,0.4573643410852713,-3.7538264236102676e-05,-0.012910396087786534
GBPCADm,short,00:00,08:00,8,104,0.5384615384615384,-2.3494628669236324e-05,-0.012929260741616176
USDCHFm,short,04:30,10:30,6,104,0.4326923076923077,-1.975353897556299e-05,-0.012929763526270236
EURNZDm,long,11:30,22:30,11,128,0.5234375,-3.018934632188952e-05,-0.012972695493871651
XAUUSDm,long,07:30,12:30,5,128,0.4921875,-0.00010413641334145509,-0.012982078830390814
NZDUSDm,short,09:30,14:30,5,128,0.4453125,-3.330771924797658e-05,-0.012985621801757155
NZDUSDm,short,01:00,13:00,12,104,0.5576923076923077,-5.219444301549201e-05,-0.012989284465840445
USDJPYm,long,04:00,09:00,5,104,0.4519230769230769,-2.0668539517299105e-05,-0.012999157457497247
CHFJPYm,short,07:30,15:30,8,128,0.46875,-2.301425814208822e-05,-0.013018827920146995
NZDUSDm,long,17:30,03:30,10,129,0.4806201550387597,-5.232681081392354e-05,-0.013020200534343855
NZDJPYm,long,03:00,09:00,6,104,0.40384615384615385,-2.6005233189383817e-05,-0.013032869144918576
GBPUSDm,short,22:00,05:00,7,130,0.5461538461538461,-3.6592133251560486e-05,-0.01304447083180345
EURUSDm,long,20:00,05:00,9,129,0.4496124031007752,-3.9125093154201586e-05,-0.013073848781245005
CHFJPYm,long,02:00,05:00,3,130,0.47692307692307695,-1.4896419508814262e-05,-0.013078113058292236
XAUUSDm,long,20:30,02:30,6,127,0.48031496062992124,-0.00012034707688469397,-0.013092309574685414
US30m,long,09:30,14:30,5,129,0.4883720930232558,-3.0136547033859316e-05,-0.013095979523277144
GBPUSDm,short,05:30,15:30,10,104,0.49038461538461536,-2.4169597966877218e-05,-0.013114479916525396
EURAUDm,long,10:30,17:30,7,128,0.46875,-2.293263488016403e-05,-0.013117165913215902
GBPUSDm,short,10:30,15:30,5,128,0.515625,-1.543119054377229e-05,-0.013131246078049247
EURGBPm,short,18:30,01:30,7,129,0.4728682170542636,-2.0673000898319254e-05,-0.013135323761597486
AUDCADm,short,05:00,17:00,12,104,0.5288461538461539,-3.3482222222532506e-05,-0.013137836749544848
GBPAUDm,short,22:00,04:00,6,130,0.5230769230769231,-2.60346455960368e-05,-0.013141615641589836
EURNZDm,long,10:30,20:30,10,128,0.5,-3.229471194112141e-05,-0.013146571323581126
CADCHFm,short,18:00,22:00,4,130,0.46153846153846156,-2.4036678228338483e-05,-0.013148150636845308
GBPUSDm,long,05:30,10:30,5,104,0.5,-1.6847531580462364e-05,-0.013151846933902438
XAUUSDm,long,12:30,20:30,8,128,0.5234375,-0.00010607549525624223,-0.013152253637466515
EURNZDm,short,04:30,08:30,4,104,0.4423076923076923,-1.5263029295717815e-05,-0.01315314173705687
EURNZDm,long,11:00,22:00,11,128,0.5078125,-3.512062388453277e-05,-0.013155506211753962
USDCHFm,long,19:30,02:30,7,129,0.5116279069767442,-4.13021291649375e-05,-0.013163052933406631
NZDUSDm,short,11:00,19:00,8,128,0.5,-4.208515926015029e-05,-0.013182229016088742
USDJPYm,long,05:30,12:30,7,104,0.4519230769230769,-2.3053818656324284e-05,-0.01319135388061498
CADCHFm,short,13:00,21:00,8,129,0.49612403100775193,-2.5219409636973448e-05,-0.013210657158208699
CADJPYm,short,20:30,00:30,4,130,0.3923076923076923,-3.278391654314621e-05,-0.013217228806584403
NZDUSDm,long,12:30,20:30,8,128,0.4765625,-3.742513884362323e-05,-0.01321872880431569
USDCADm,short,22:00,02:00,4,130,0.47692307692307695,-2.072910636277774e-05,-0.013245087121739565
GBPNZDm,short,00:30,10:30,10,104,0.4519230769230769,-2.4625667734747377e-05,-0.013250697956210991
XAUUSDm,short,14:30,01:30,11,128,0.484375,-0.0001683273644042751,-0.013253705519475306
EURUSDm,long,00:30,08:30,8,104,0.40384615384615385,-2.775319451722352e-05,-0.0132613873658149
GBPUSDm,short,08:30,13:30,5,128,0.46875,-1.540744620681978e-05,-0.013265839262353524
EURCHFm,long,15:00,01:00,10,128,0.5390625,-2.8011443364892976e-05,-0.01328299116072336
XAUUSDm,short,13:30,17:30,4,128,0.4453125,-8.706508838420528e-05,-0.013299401839690547
AUDCADm,long,23:00,08:00,9,104,0.4519230769230769,-3.447076927090968e-05,-0.013299806516097731
GBPAUDm,short,22:00,02:00,4,130,0.5538461538461539,-2.454869761588937e-05,-0.013335680647254383
XAUUSDm,short,14:00,02:00,12,126,0.46825396825396826,-0.00017116922984432723,-0.013335852057176285
GBPNZDm,short,05:30,08:30,3,104,0.4519230769230769,-1.3440430540397801e-05,-0.013349246061234844
GBPAUDm,short,21:00,01:00,4,129,0.5348837209302325,-2.5005095751417566e-05,-0.013363542455727294
CADCHFm,short,03:00,08:00,5,104,0.4230769230769231,-1.5211243285233314e-05,-0.013366720308818565
EURAUDm,long,10:30,15:30,5,128,0.4765625,-2.0174810417387766e-05,-0.013388959345047781
GBPJPYm,long,15:30,03:30,12,128,0.5625,-4.8495833007340585e-05,-0.013406537515706377
GBPAUDm,short,00:30,08:30,8,104,0.46153846153846156,-2.045436219721584e-05,-0.013415813877693463
NZDJPYm,long,00:00,12:00,12,104,0.4326923076923077,-4.5158955321315114e-05,-0.013424362335483761
EURJPYm,short,20:00,00:00,4,129,0.3643410852713178,-3.045711227951328e-05,-0.013428946403838524
USDCADm,short,21:00,01:00,4,129,0.4883720930232558,-2.306703743383451e-05,-0.013447477399802232
GBPNZDm,short,17:00,03:00,10,129,0.5503875968992248,-3.215721112369277e-05,-0.01345369576013421
NZDJPYm,long,21:00,04:00,7,129,0.5116279069767442,-4.088926423634366e-05,-0.01346799990147913
GBPCHFm,long,08:30,13:30,5,128,0.5,-1.045693710049951e-05,-0.013471098904630842
AUDUSDm,long,11:00,20:00,9,128,0.515625,-3.4680465408868765e-05,-0.013493036174811344
GBPJPYm,long,04:00,09:00,5,104,0.36538461538461536,-1.6502634682735765e-05,-0.013493750769368307
AUDCADm,long,22:30,09:30,11,104,0.3942307692307692,-3.847300306306363e-05,-0.01349422141230024
NZDJPYm,short,14:00,17:00,3,128,0.46875,-2.4337847828376414e-05,-0.013495138454696498
US30m,long,00:00,12:00,12,104,0.4326923076923077,-8.516324917481548e-05,-0.013585470381063974
US30m,long,09:00,14:00,5,129,0.46511627906976744,-3.187233793241187e-05,-0.01358727746691824
AUDCHFm,short,02:30,09:30,7,104,0.49038461538461536,-1.8050190773968398e-05,-0.013609570163974887
XAUUSDm,short,16:30,01:30,9,129,0.4728682170542636,-0.0001675416867385974,-0.013614475446540741
NZDCADm,long,17:30,01:30,8,129,0.46511627906976744,-3.729426146558976e-05,-0.013625805467378101
XAUUSDm,long,04:30,14:30,10,102,0.43137254901960786,-0.0001273277216849598,-0.013628744406235946
EURCADm,long,00:00,07:00,7,104,0.4519230769230769,-2.1107872366793555e-05,-0.013637770094859369
EURNZDm,long,02:00,14:00,12,104,0.5769230769230769,-3.896500398879102e-05,-0.013642169095049953
GBPNZDm,short,07:30,10:30,3,128,0.40625,-2.0558182935402722e-05,-0.013654699078541648
NZDCADm,long,05:30,09:30,4,104,0.4230769230769231,-1.970347971873456e-05,-0.013664281582218673
EURNZDm,short,16:30,20:30,4,129,0.49612403100775193,-1.771613964424436e-05,-0.013674526168787208
NZDCADm,long,08:30,20:30,12,129,0.4263565891472868,-4.305421747184914e-05,-0.013678108502940005
USDCHFm,short,13:00,21:00,8,128,0.5078125,-3.137584926998835e-05,-0.013712863451203686
GBPAUDm,short,21:30,04:30,7,130,0.5153846153846153,-2.8442184173114178e-05,-0.013735543963731158
EURAUDm,long,09:00,15:00,6,128,0.4765625,-2.374032562343183e-05,-0.013750606877911261
GBPAUDm,short,11:30,22:30,11,128,0.5078125,-3.177127979722401e-05,-0.013755312142267096
USDJPYm,short,09:00,15:00,6,128,0.421875,-2.684834974617813e-05,-0.013759400720579818
AUDCADm,long,07:00,18:00,11,129,0.4806201550387597,-3.6670459326968516e-05,-0.013773806655998543
NZDUSDm,short,01:00,05:00,4,130,0.5307692307692308,-3.2971202788667484e-05,-0.013779832944631263
EURJPYm,long,06:30,11:30,5,117,0.46153846153846156,-2.022948569563802e-05,-0.013780638204742708
JP225m,long,04:00,12:00,8,103,0.5436893203883495,-0.00018520551192871857,-0.013788246173599293
GBPAUDm,long,04:30,10:30,6,104,0.5192307692307693,-1.8746172990693015e-05,-0.013813107771365695
EURUSDm,long,03:30,10:30,7,104,0.47115384615384615,-1.9644905692310314e-05,-0.013815090348156544
USDCADm,short,11:00,23:00,12,128,0.5,-2.727736899511386e-05,-0.01383039973786399
EURGBPm,short,22:00,05:00,7,130,0.5230769230769231,-1.8650554798701527e-05,-0.013836882231176871
XAUUSDm,long,12:30,21:30,9,128,0.5078125,-0.0001318461420355484,-0.013839528903304808
USDCADm,long,20:30,05:30,9,129,0.5193798449612403,-2.8869264344481642e-05,-0.013853565145054364
XAUUSDm,long,04:30,15:30,11,102,0.4411764705882353,-0.00013965826212980056,-0.013869995281267034
EURCADm,long,13:30,16:30,3,128,0.5078125,-1.092067609528754e-05,-0.013887972928036802
EURUSDm,long,22:30,09:30,11,104,0.4230769230769231,-3.449824131932575e-05,-0.013894299202261002
USDCHFm,short,12:30,20:30,8,128,0.4765625,-3.0873976480781326e-05,-0.013898259423814768
AUDCHFm,short,05:00,09:00,4,104,0.5480769230769231,-1.2606022032312846e-05,-0.013910209947294848
USDJPYm,short,09:30,15:30,6,128,0.4453125,-2.5287711878355638e-05,-0.013926928229483899
EURCHFm,long,01:30,13:30,12,104,0.5,-1.3157045378238996e-05,-0.013945646166278197
NZDJPYm,long,21:00,02:00,5,129,0.5116279069767442,-3.5894865250024805e-05,-0.01395558046587032
EURJPYm,short,10:30,14:30,4,128,0.421875,-1.5743172613687614e-05,-0.013959485294602367
EURNZDm,short,20:30,01:30,5,129,0.5038759689922481,-2.4551904780227678e-05,-0.013967863415067927
CADCHFm,long,21:00,08:00,11,104,0.5480769230769231,-3.7148943796856264e-05,-0.013981504447649808
EURNZDm,short,14:00,02:00,12,128,0.515625,-3.460616037949057e-05,-0.013986197548017417
NZDCADm,long,16:30,20:30,4,129,0.4418604651162791,-2.4974178008954675e-05,-0.01401531441827794
EURAUDm,long,09:30,17:30,8,128,0.5,-2.651806824558432e-05,-0.014023910695198724
EURUSDm,long,06:30,09:30,3,100,0.43,-1.3968376528463138e-05,-0.014039499060424536
EURAUDm,long,01:00,07:00,6,104,0.46153846153846156,-1.5947677487482718e-05,-0.014053451609586529
EURJPYm,short,15:30,02:30,11,128,0.40625,-4.8561503604267715e-05,-0.014054012681536032
USDCHFm,long,19:00,02:00,7,129,0.5581395348837209,-4.337248261340764e-05,-0.01406604575501414
XAUUSDm,long,13:00,22:00,9,128,0.53125,-0.00015009068880998623,-0.014069533821742494
EURJPYm,long,19:30,05:30,10,129,0.5581395348837209,-3.7796668595021586e-05,-0.014073095670947616
GBPAUDm,long,07:30,10:30,3,128,0.5078125,-1.8001064903454504e-05,-0.014078301742817554
EURUSDm,long,19:30,05:30,10,129,0.4728682170542636,-4.224115160409541e-05,-0.014092339983482511
EURAUDm,long,09:30,15:30,6,128,0.484375,-2.3737242115824426e-05,-0.014095926619479846
CHFJPYm,short,04:30,14:30,10,104,0.4807692307692308,-2.5696554865550397e-05,-0.014111853819017927
CADCHFm,short,11:30,23:30,12,129,0.4263565891472868,-3.655874950568073e-05,-0.014112495469947802
USDJPYm,long,03:30,15:30,12,104,0.5384615384615384,-3.661648154523718e-05,-0.014119578783704763
XAUUSDm,long,18:30,04:30,10,126,0.49206349206349204,-0.00016919984824172057,-0.01413947776445376
EURCHFm,long,08:00,20:00,12,128,0.5234375,-2.079255547873985e-05,-0.0141456733496215
GBPJPYm,short,13:30,18:30,5,128,0.4140625,-2.777474660879315e-05,-0.014160781087606749
EURCHFm,long,18:30,01:30,7,129,0.5503875968992248,-2.6623884689464637e-05,-0.014189565034588892
NZDCHFm,long,17:30,21:30,4,129,0.49612403100775193,-2.160976891403538e-05,-0.014190129700090044
GBPAUDm,long,03:30,10:30,7,104,0.5096153846153846,-2.0502894435453485e-05,-0.014191590645583431
USDCHFm,short,19:00,07:00,12,104,0.4423076923076923,-5.5058992191784984e-05,-0.014211725358711945
EURGBPm,short,15:00,23:00,8,128,0.4453125,-1.819919459845397e-05,-0.014219607054020611
XAUUSDm,short,05:00,13:00,8,102,0.5490196078431373,-0.00012465830850703788,-0.014220373356496117
EURJPYm,long,17:30,04:30,11,129,0.5426356589147286,-4.489678238952988e-05,-0.014224282147231766
AUDNZDm,long,23:30,05:30,6,130,0.49230769230769234,-1.364172985742423e-05,-0.014239600019015766
EURNZDm,short,14:30,01:30,11,128,0.515625,-3.50267146855169e-05,-0.014247091827262758
EURCHFm,long,22:30,07:30,9,104,0.5480769230769231,-2.0448177600032257e-05,-0.01424992786417288
JP225m,short,02:00,12:00,10,103,0.44660194174757284,-0.0002014442095560359,-0.014281076416541843
US30m,short,09:00,13:00,4,129,0.49612403100775193,-3.2257157289122075e-05,-0.014284626128039964
EURAUDm,long,23:30,07:30,8,104,0.47115384615384615,-2.2179853837994298e-05,-0.014285862698799898
EURGBPm,short,18:00,05:00,11,129,0.4883720930232558,-2.4681820591174238e-05,-0.014294741080350067
USDCHFm,long,05:30,14:30,9,104,0.47115384615384615,-2.7086475090187634e-05,-0.01429899012735783
AUDNZDm,short,08:30,12:30,4,128,0.5,-2.5703990460175595e-05,-0.01430562392085676
EURGBPm,short,14:30,02:30,12,128,0.453125,-2.55916630115852e-05,-0.014311893792663668
USDCHFm,short,19:30,00:30,5,129,0.43410852713178294,-4.208461972990277e-05,-0.014313281034738307
JP225m,long,04:00,15:00,11,103,0.4854368932038835,-0.00021786927713101704,-0.014328156881952568
JP225m,long,03:00,14:00,11,103,0.5242718446601942,-0.00021787381150902786,-0.014382828639729348
USDCADm,long,11:30,19:30,8,128,0.4921875,-1.8651246370075906e-05,-0.014426157363406819
EURUSDm,short,04:30,15:30,11,104,0.5384615384615384,-2.4223646780757097e-05,-0.014428479831193386
NZDUSDm,short,05:30,16:30,11,104,0.4807692307692308,-5.382869893681068e-05,-0.014431360733192735
EURNZDm,long,01:00,12:00,11,104,0.5673076923076923,-3.393198162433412e-05,-0.01444065441359879
EURNZDm,long,14:30,17:30,3,128,0.484375,-1.6566837368472417e-05,-0.014464380739790996
EURJPYm,long,05:00,10:00,5,104,0.4326923076923077,-1.5742614114994337e-05,-0.014480691537706692
NZDJPYm,short,04:30,15:30,11,104,0.5,-5.106407778412768e-05,-0.014506847242008274
USDJPYm,long,22:00,01:00,3,130,0.6,-3.460123254626755e-05,-0.014508998191088666
CADCHFm,long,00:30,08:30,8,104,0.5480769230769231,-2.3187126067887717e-05,-0.014526874049496747
EURNZDm,long,00:00,09:00,9,104,0.4807692307692308,-2.5962930012079934e-05,-0.014532292524447257
AUDUSDm,short,11:00,14:00,3,128,0.484375,-1.7874786037465957e-05,-0.014535860480972123
AUDNZDm,long,22:00,07:00,9,104,0.49038461538461536,-1.883889838284413e-05,-0.014539214265363733
GBPAUDm,long,05:00,10:00,5,104,0.47115384615384615,-1.4285786686506151e-05,-0.014543173099559194
NZDCHFm,long,14:30,00:30,10,128,0.46875,-3.5979707040624564e-05,-0.014546951475584454
EURAUDm,long,00:00,04:00,4,130,0.46153846153846156,-1.8058564366686775e-05,-0.014548045317079171
CADJPYm,short,14:00,02:00,12,129,0.3953488372093023,-5.5124179066897455e-05,-0.014555628319302818
NZDCADm,long,07:00,17:00,10,129,0.4806201550387597,-4.380376722256142e-05,-0.01455782751932963
EURJPYm,short,14:00,02:00,12,128,0.3984375,-5.0955843732545354e-05,-0.014567321564653716
USDCHFm,long,00:30,10:30,10,104,0.5769230769230769,-3.4662556575853854e-05,-0.014567420980633192
EURNZDm,short,19:30,22:30,3,129,0.5116279069767442,-1.9160060222944168e-05,-0.014574810911515707
USDJPYm,short,14:00,19:00,5,128,0.3984375,-2.6007770363691224e-05,-0.014577765260623174
NZDJPYm,short,13:30,23:30,10,128,0.4609375,-5.6139734688762815e-05,-0.014583477998869743
AUDJPYm,short,10:30,19:30,9,128,0.453125,-4.4256192805977894e-05,-0.014605573768720492
EURNZDm,short,20:00,04:00,8,129,0.5116279069767442,-2.955160229628e-05,-0.014606280868677827
EURNZDm,long,09:30,15:30,6,128,0.515625,-2.9722427074697334e-05,-0.014612302235588313
NZDJPYm,short,14:00,20:00,6,128,0.4609375,-4.017268296623136e-05,-0.014635902730916167
EURNZDm,long,11:00,21:00,10,128,0.5078125,-3.50263907732795e-05,-0.014647550491111265
USDCHFm,long,09:30,15:30,6,128,0.5,-2.2741837935593326e-05,-0.014663840037497556
NZDCADm,long,01:00,10:00,9,104,0.41346153846153844,-3.488021161996293e-05,-0.014683301494321357
AUDUSDm,long,21:30,05:30,8,130,0.4846153846153846,-5.333053411376785e-05,-0.014690866557768804
EURNZDm,long,04:00,16:00,12,104,0.5480769230769231,-4.0750767671377876e-05,-0.01469402020319984
US30m,long,00:00,07:00,7,104,0.41346153846153844,-7.732705923954869e-05,-0.014699083857854534
AUDJPYm,long,03:00,08:00,5,104,0.375,-2.6177457014030078e-05,-0.014703054714052843
CADJPYm,long,02:30,09:30,7,104,0.40384615384615385,-1.9881005201993755e-05,-0.014723049127682752
GBPNZDm,short,17:30,00:30,7,129,0.5271317829457365,-3.0314798032400668e-05,-0.014725648608284951
GBPCHFm,long,07:00,13:00,6,125,0.44,-1.267825584698172e-05,-0.014727219125423536
XAUUSDm,short,02:30,12:30,10,103,0.5436893203883495,-0.00014851782628002723,-0.014764786227451518
GBPNZDm,long,10:00,22:00,12,128,0.5078125,-4.0654433812914825e-05,-0.014771596967875961
AUDUSDm,short,01:30,04:30,3,130,0.5384615384615384,-3.0124886453646122e-05,-0.014780136250275971
XAUUSDm,short,16:00,02:00,10,127,0.5039370078740157,-0.00017142911778497065,-0.014788080543355972
CHFJPYm,short,15:30,18:30,3,129,0.4883720930232558,-2.4770023263746488e-05,-0.014807876131274152
AUDCADm,long,07:00,16:00,9,129,0.4883720930232558,-3.7020727767627745e-05,-0.014816272033496456
AUDCHFm,long,14:30,19:30,5,129,0.49612403100775193,-2.7403365891537553e-05,-0.01482739915475534
AUDCADm,long,07:30,19:30,12,129,0.4806201550387597,-4.32147172634165e-05,-0.01484861087339208
EURCHFm,long,15:30,00:30,9,128,0.578125,-3.0068016518381983e-05,-0.014860915387238278
AUDUSDm,long,16:00,19:00,3,129,0.5038759689922481,-2.452978733660952e-05,-0.014861555255684175
CHFJPYm,long,22:00,08:00,10,104,0.49038461538461536,-3.602114995542866e-05,-0.01486555779135833
GBPUSDm,long,12:00,19:00,7,128,0.484375,-2.8035781656617875e-05,-0.014873057021599776
AUDJPYm,short,08:30,11:30,3,128,0.4609375,-3.1904475116280084e-05,-0.014876366266137081
CADJPYm,long,20:30,03:30,7,130,0.5846153846153846,-4.189404051836964e-05,-0.01488037968698716
GBPUSDm,long,05:00,10:00,5,104,0.4519230769230769,-1.7943906046612517e-05,-0.014895809692783299
GBPCADm,long,20:30,08:30,12,104,0.3942307692307692,-4.195257622223487e-05,-0.01490005073966863
GBPNZDm,long,21:30,04:30,7,130,0.5230769230769231,-2.796011286335559e-05,-0.0149022242974551
EURJPYm,short,15:30,19:30,4,128,0.3984375,-2.632280464612677e-05,-0.01492032018211855
EURJPYm,short,15:30,03:30,12,128,0.421875,-5.464366589295598e-05,-0.014936150313344545
NZDJPYm,short,14:00,18:00,4,128,0.4609375,-3.252871643266676e-05,-0.014937258017732434
USDCADm,long,07:00,18:00,11,129,0.5271317829457365,-2.152957621640884e-05,-0.014944123343835223
AUDNZDm,short,04:00,16:00,12,104,0.46153846153846156,-4.037154437523273e-05,-0.014980878467448491
GBPCHFm,long,22:30,10:30,12,104,0.49038461538461536,-2.7109734373118395e-05,-0.015014947429375071
GBPJPYm,long,17:00,01:00,8,129,0.5736434108527132,-4.698501686809201e-05,-0.015057877151436392
EURUSDm,long,11:00,16:00,5,128,0.4609375,-1.4282270809756716e-05,-0.01506470399666212
USDCADm,long,04:00,12:00,8,104,0.5576923076923077,-1.515403301435289e-05,-0.01508713478768162
AUDJPYm,short,10:00,19:00,9,128,0.4453125,-4.60101677343235e-05,-0.015099528550466427
GBPUSDm,short,01:00,09:00,8,104,0.5288461538461539,-3.4256611864927504e-05,-0.015106925592318146
EURUSDm,short,09:30,18:30,9,128,0.4765625,-2.6288289702050133e-05,-0.015129298823396824
NZDCADm,long,07:00,19:00,12,129,0.4728682170542636,-5.23339950784044e-05,-0.01513423203061483
NZDUSDm,long,15:30,03:30,12,128,0.453125,-6.980790176858186e-05,-0.015197618671802748
AUDCADm,long,02:00,08:00,6,104,0.4326923076923077,-3.124840922302588e-05,-0.015215065790422201
GBPAUDm,short,03:30,08:30,5,104,0.4423076923076923,-1.5341567890630247e-05,-0.015225574957657653
AUDCADm,short,03:00,11:00,8,104,0.5288461538461539,-3.4482022571751705e-05,-0.015264130735486938
EURJPYm,long,04:00,13:00,9,104,0.3942307692307692,-2.628056842482092e-05,-0.015265039669717241
EURUSDm,short,03:30,11:30,8,104,0.49038461538461536,-2.173984088845449e-05,-0.015279592691174255
EURAUDm,long,01:30,09:30,8,104,0.5192307692307693,-2.1439179377632223e-05,-0.015292590759862102
EURAUDm,long,07:30,18:30,11,128,0.46875,-3.4748453872283913e-05,-0.015295153402605621
USDCADm,long,23:00,11:00,12,104,0.5288461538461539,-2.703132439375946e-05,-0.015337960724617305
AUDNZDm,long,20:00,07:00,11,104,0.5096153846153846,-2.286113829015289e-05,-0.015353572823357064
USDCADm,long,10:30,14:30,4,128,0.515625,-9.588029034317279e-06,-0.015354292101709556
NZDUSDm,long,22:30,10:30,12,104,0.47115384615384615,-5.7181647794502834e-05,-0.015357189658060435
USDJPYm,long,06:30,16:30,10,102,0.5588235294117647,-3.460998717649193e-05,-0.015370862804865177
EURCADm,long,13:00,19:00,6,128,0.484375,-2.018873906525346e-05,-0.015381159860750766
US30m,short,22:00,03:00,5,126,0.5476190476190477,-7.256076245419155e-05,-0.015414771870742198
GBPNZDm,short,04:00,10:00,6,104,0.4519230769230769,-2.4248585400218178e-05,-0.015420409994221297
NZDUSDm,short,23:30,09:30,10,104,0.49038461538461536,-4.8549661554071634e-05,-0.015423953583058793
EURNZDm,short,16:30,22:30,6,129,0.5116279069767442,-2.7132652154718703e-05,-0.015428704668324834
EURGBPm,short,20:30,01:30,5,129,0.5193798449612403,-2.2216682976886812e-05,-0.015438815213346953
CADCHFm,short,10:30,17:30,7,129,0.4806201550387597,-2.2718299115713926e-05,-0.015455836711835478
GBPJPYm,short,19:30,23:30,4,129,0.37209302325581395,-3.7659194028979014e-05,-0.015467371597613152
AUDNZDm,long,11:00,17:00,6,128,0.4921875,-2.966731014719143e-05,-0.015489547180821552
GBPCADm,short,23:00,08:00,9,104,0.4807692307692308,-3.368449982072955e-05,-0.015497630318051276
